invoice_no	fan	radiator	engine	temp	starts	low_oil	oil_light
871	0	1	1	0	1	0	1
872	1	1	0	1	1	0	1
873	1	0	0	0	0	0	0
874	1	1	0	0	1	1	0
875	0	1	1	0	1	0	1
876	1	1	0	1	1	0	1
877	0	1	1	0	0	1	1
878	1	1	0	1	1	0	1
879	1	1	0	1	1	0	1
880	0	1	1	0	1	0	1
881	1	1	0	1	1	0	1
882	1	1	0	0	0	1	0
883	1	1	0	1	1	0	1
884	1	1	0	0	1	1	0
885	1	0	0	1	1	0	1
886	1	1	0	0	1	1	0
887	1	1	0	0	0	1	1
888	1	1	0	0	1	0	1
889	0	1	1	0	1	0	1
890	1	1	0	0	1	0	1
891	1	1	0	0	1	0	1
892	0	1	1	0	1	0	1
893	1	1	0	1	1	1	0
894	1	1	0	0	1	0	1
895	1	1	0	0	1	0	1
896	1	1	0	1	1	0	1
897	1	1	0	1	1	0	1
898	1	1	0	0	1	0	1
899	0	0	1	0	1	0	1
900	1	1	1	0	1	0	1
901	0	1	1	0	1	0	1
902	1	1	0	0	0	0	1
903	1	0	1	0	1	0	0
904	1	1	0	1	1	1	0
905	1	1	0	1	1	0	1
906	0	1	0	1	1	0	1
907	0	0	1	0	1	1	0
908	1	1	0	1	1	0	1
909	1	1	0	1	1	0	1
910	1	1	0	1	1	0	1
911	1	1	0	1	1	1	0
912	1	1	0	1	0	1	0
913	1	0	1	0	1	1	0
914	1	0	0	0	1	0	0
915	1	0	0	1	1	1	0
916	0	1	1	0	1	0	0
917	1	1	0	0	1	0	1
918	0	1	0	0	1	1	0
919	0	1	0	0	0	0	1
920	1	1	0	0	1	1	1
921	1	1	0	0	1	0	1
922	1	1	1	0	0	0	1
923	1	1	0	0	1	1	0
924	1	1	0	1	1	0	0
925	1	0	1	0	1	1	0
926	1	1	0	1	1	0	1
927	0	1	1	0	0	0	0
928	1	1	0	1	1	0	0
929	1	1	0	1	1	0	1
930	1	1	0	0	1	0	1
931	1	1	0	1	1	1	0
932	1	1	0	0	1	0	1
933	1	1	0	1	1	1	0
934	1	0	0	0	1	0	1
935	1	1	0	0	0	0	1
936	0	1	1	0	1	0	1
937	1	1	0	0	1	0	1
938	1	1	0	0	1	0	1
939	1	1	0	1	1	0	1
940	1	0	1	0	1	0	1
941	1	1	0	0	1	0	0
942	1	1	0	0	1	1	0
943	1	0	0	1	1	0	1
944	1	0	0	0	1	0	1
945	1	1	1	0	0	0	1
946	1	0	1	0	1	0	0
947	1	1	0	1	1	1	0
948	1	1	0	1	1	0	1
949	0	0	0	0	1	1	1
950	1	1	0	1	1	0	1
951	1	1	0	1	1	0	1
952	1	1	0	1	1	1	1
953	1	1	0	1	0	1	0
954	0	0	1	0	1	0	1
955	0	0	1	0	0	1	0
956	0	1	1	0	1	0	0
957	1	1	0	0	1	0	1
958	1	0	0	1	1	1	0
959	1	1	0	0	1	0	0
960	1	1	1	0	0	0	1
961	1	1	0	1	1	1	0
962	1	1	0	0	1	0	0
963	1	1	0	0	1	1	0
964	1	0	0	1	1	1	0
965	1	1	0	0	1	0	1
966	0	1	1	0	1	1	0
967	1	1	0	0	1	0	1
968	1	1	0	1	1	1	0
969	1	1	0	1	1	1	0
970	0	1	1	0	1	0	0
971	1	1	0	0	1	0	1
972	1	0	1	0	1	0	1
973	1	1	0	0	1	0	1
974	0	1	1	0	1	0	1
975	1	1	0	1	1	0	1
976	0	1	1	0	1	0	1
977	1	1	0	1	1	0	1
978	1	1	0	0	1	0	1
979	0	0	1	0	1	0	1
980	1	0	1	0	1	0	1
981	0	1	1	0	0	0	0
982	1	1	0	0	1	0	1
983	1	1	0	1	1	0	1
984	0	1	1	0	0	0	1
985	1	1	1	0	0	0	1
986	1	0	1	1	1	0	1
987	1	1	0	1	1	0	1
988	1	1	0	1	1	0	0
989	1	0	1	0	1	1	0
990	1	1	1	0	0	0	1
991	1	1	1	0	1	0	1
992	1	1	0	1	1	1	0
993	1	0	1	0	1	1	0
994	1	1	0	1	1	0	0
995	1	1	0	0	1	1	0
996	1	1	0	0	0	0	1
997	1	1	0	1	1	0	1
998	0	1	1	0	0	0	1
999	0	0	0	1	1	1	0
1000	1	1	0	0	1	0	1
1001	1	1	0	0	1	0	1
1002	1	1	0	0	1	1	0
1003	1	0	0	1	1	1	0
1004	1	1	0	1	1	0	0
1005	1	1	0	0	1	0	1
1006	1	1	0	0	1	1	0
1007	0	0	1	0	1	0	1
1008	1	0	1	0	1	1	1
1009	1	1	0	0	1	0	1
1010	1	0	1	0	1	1	0
1011	1	1	0	1	1	1	0
1012	1	1	0	0	1	0	1
1013	1	1	1	0	1	1	0
1014	1	1	0	0	1	0	1
1015	1	1	0	1	1	0	1
1016	1	1	0	1	1	0	1
1017	1	1	0	1	1	0	0
1018	1	1	0	1	0	0	1
1019	1	1	0	1	1	0	0
1020	1	1	0	0	1	0	0
1021	1	1	0	1	1	1	0
1022	1	0	0	1	1	0	1
1023	0	1	1	0	0	0	1
1024	1	0	0	1	1	0	0
1025	1	1	0	1	1	1	1
1026	1	1	0	1	1	0	1
1027	1	1	0	0	0	0	0
1028	1	1	0	1	1	0	1
1029	1	1	0	0	1	1	0
1030	1	1	0	1	1	0	1
1031	0	1	1	0	0	0	1
1032	0	1	1	0	1	0	1
1033	0	1	0	0	1	1	0
1034	1	1	0	1	0	0	1
1035	1	1	0	0	1	0	1
1036	0	1	1	0	0	0	1
1037	0	0	0	0	1	0	0
1038	1	1	0	1	1	1	0
1039	0	1	1	0	0	0	1
1040	1	1	0	0	1	1	0
1041	1	1	0	1	1	0	1
1042	0	1	0	1	1	0	1
1043	1	1	0	0	1	1	0
1044	1	1	0	1	1	0	1
1045	1	1	0	0	1	0	0
1046	1	1	0	0	0	0	1
1047	1	1	0	0	1	0	0
1048	1	1	0	0	1	0	1
1049	0	1	1	0	1	1	0
1050	0	0	1	0	1	0	1
1051	1	1	0	0	1	1	0
1052	1	1	0	1	1	1	0
1053	0	1	0	0	1	1	1
1054	1	1	0	0	0	1	0
1055	1	1	0	1	1	0	1
1056	0	1	1	0	1	0	1
1057	1	1	0	1	1	1	0
1058	1	1	0	0	1	0	0
1059	1	1	0	0	1	0	1
1060	1	1	1	0	0	1	0
1061	1	1	0	1	1	1	0
1062	0	1	1	0	0	0	1
1063	1	0	0	1	1	0	1
1064	1	1	0	1	1	0	1
1065	0	1	1	0	1	0	1
1066	1	1	0	0	1	0	1
1067	1	1	0	0	1	1	0
1068	1	1	0	0	1	1	0
1069	0	1	0	1	1	1	0
1070	0	1	1	0	1	0	1
1071	1	1	0	0	1	1	0
1072	1	1	0	1	1	0	0
1073	1	1	0	0	1	0	1
1074	1	1	0	0	0	0	1
1075	1	1	0	1	1	1	0
1076	1	1	0	1	1	1	0
1077	1	1	0	1	1	0	1
1078	1	0	0	0	1	0	1
1079	0	1	1	0	1	0	1
1080	1	0	0	0	0	1	0
1081	1	1	0	1	1	0	1
1082	1	1	0	0	1	0	1
1083	1	1	0	0	1	1	1
1084	1	0	0	0	1	0	1
1085	0	1	1	0	1	1	0
1086	0	0	1	0	1	1	0
1087	0	1	1	0	1	0	1
1088	1	1	0	1	0	0	0
1089	0	1	0	0	1	1	0
1090	1	1	0	0	1	1	0
1091	1	0	1	0	1	1	1
1092	1	1	0	1	1	0	1
1093	1	1	0	1	1	0	1
1094	1	1	0	1	1	1	0
1095	1	1	0	1	1	1	1
1096	1	1	0	1	1	0	1
1097	1	0	1	1	0	0	1
1098	1	0	1	0	1	1	0
1099	1	1	0	1	1	1	0
1100	1	1	0	0	1	0	1
1101	1	1	0	1	1	0	1
1102	1	1	0	1	1	0	1
1103	0	1	0	0	1	0	1
1104	1	1	0	0	1	1	0
1105	1	0	0	0	1	0	1
1106	1	1	0	1	1	0	0
1107	0	1	1	0	1	0	0
1108	1	1	0	1	1	0	1
1109	0	1	1	1	1	1	0
1110	1	1	0	1	1	1	0
1111	1	1	0	0	0	0	1
1112	1	1	0	0	1	0	0
1113	1	0	1	1	0	0	0
1114	0	1	0	0	1	0	1
1115	1	1	0	1	1	0	1
1116	1	0	1	0	1	0	1
1117	1	0	0	1	1	0	1
1118	0	1	0	0	1	1	0
1119	1	1	0	1	1	0	1
1120	1	1	1	0	1	0	1
1121	1	1	0	0	1	0	1
1122	1	1	0	1	1	0	0
1123	1	1	0	1	1	0	1
1124	1	1	0	0	1	0	0
1125	1	0	1	0	1	1	0
1126	1	1	0	0	1	0	0
1127	1	1	0	1	1	1	1
1128	1	1	0	1	0	0	0
1129	1	1	0	1	1	0	1
1130	1	1	0	1	1	0	1
1131	1	1	0	0	1	0	1
1132	0	1	1	0	1	1	0
1133	1	1	0	1	1	0	1
1134	1	1	0	1	1	0	1
1135	1	1	0	1	1	0	0
1136	0	1	0	1	1	0	0
1137	1	0	0	0	1	1	0
1138	1	0	0	1	1	0	0
1139	1	0	0	1	1	0	1
1140	1	1	1	0	0	0	1
1141	1	1	0	1	1	0	0
1142	0	1	0	0	1	0	1
1143	1	0	0	0	1	1	0
1144	1	1	0	1	1	0	1
1145	1	1	0	0	1	1	0
1146	0	1	1	0	1	0	1
1147	1	0	0	1	1	1	0
1148	1	0	0	0	1	1	0
1149	1	1	1	0	1	0	1
1150	0	0	1	0	0	0	1
1151	1	1	0	1	1	0	1
1152	1	1	0	0	1	1	1
1153	0	1	1	0	1	1	0
1154	1	1	0	1	1	1	0
1155	0	0	1	0	0	0	0
1156	0	1	1	1	1	0	1
1157	1	1	0	0	1	0	1
1158	0	0	1	0	0	1	0
1159	0	1	1	0	1	0	1
1160	0	1	1	0	1	1	1
1161	0	1	1	0	0	0	1
1162	1	1	0	0	0	1	0
1163	1	1	0	1	1	0	0
1164	0	1	1	0	1	0	1
1165	1	1	1	0	0	0	1
1166	0	1	1	0	1	1	0
1167	1	1	0	1	1	0	1
1168	1	1	1	0	1	1	0
1169	1	1	1	0	1	1	0
1170	1	1	0	1	1	1	0
1171	1	1	0	1	1	0	1
1172	1	1	0	0	1	0	1
1173	1	0	0	0	1	0	1
1174	0	1	1	0	0	0	1
1175	0	1	0	0	1	0	1
1176	1	0	1	0	1	0	0
1177	1	1	0	0	1	0	1
1178	1	1	0	0	0	0	0
1179	0	0	1	0	1	0	0
1180	1	0	1	0	1	0	0
1181	0	1	1	0	1	0	1
1182	1	1	0	0	0	0	1
1183	0	1	1	0	1	0	1
1184	1	1	0	0	1	1	0
1185	1	1	0	1	1	0	1
1186	1	1	0	0	1	0	1
1187	1	1	0	0	1	0	0
1188	0	1	1	0	0	1	0
1189	0	1	0	1	1	0	1
1190	1	1	0	1	1	0	1
1191	1	0	0	1	0	0	0
1192	0	0	1	0	1	0	1
1193	0	1	1	0	1	0	0
1194	1	1	0	0	1	1	0
1195	1	1	0	1	1	1	0
1196	1	1	0	0	1	0	1
1197	1	1	0	1	1	1	0
1198	1	1	0	1	0	0	1
1199	1	0	1	0	0	0	1
1200	0	1	1	0	1	1	0
1201	1	1	0	1	1	0	1
1202	1	1	0	1	1	0	0
1203	1	1	0	1	1	0	1
1204	0	1	1	0	1	1	1
1205	1	1	0	1	1	0	1
1206	1	1	0	0	1	0	1
1207	0	1	1	0	1	1	0
1208	1	1	0	1	1	0	1
1209	1	1	0	0	1	1	0
1210	0	0	1	1	1	0	1
1211	1	1	0	1	1	0	1
1212	0	1	1	0	0	1	0
1213	0	1	1	0	1	0	1
1214	1	1	0	1	1	0	1
1215	1	0	1	0	0	0	1
1216	1	0	0	1	1	1	0
1217	0	0	1	0	1	0	0
1218	1	1	0	0	1	1	0
1219	1	1	0	1	1	1	0
1220	1	1	0	1	1	0	1
1221	1	1	0	0	0	1	1
1222	0	1	1	0	1	0	1
1223	1	0	0	0	1	0	1
1224	1	1	0	0	1	0	1
1225	1	1	0	1	0	1	0
1226	1	1	0	1	1	0	0
1227	1	1	0	0	1	0	1
1228	1	0	1	0	1	0	1
1229	0	1	1	0	1	0	1
1230	1	1	0	0	1	0	1
1231	0	0	1	0	1	0	1
1232	1	0	1	0	1	0	0
1233	1	1	0	0	1	0	1
1234	1	1	0	1	0	0	1
1235	1	1	0	1	1	0	1
1236	1	1	0	1	1	1	0
1237	1	1	0	0	1	0	1
1238	1	1	1	0	1	0	1
1239	1	1	0	0	1	0	0
1240	1	1	0	0	1	0	1
1241	0	1	1	0	0	0	1
1242	1	1	0	1	1	0	1
1243	0	0	0	0	1	0	1
1244	1	1	0	0	1	1	0
1245	1	1	0	0	1	0	1
1246	1	1	0	0	1	0	1
1247	1	1	0	1	1	1	0
1248	1	1	0	0	1	1	0
1249	1	1	0	1	1	0	1
1250	1	1	0	1	1	0	1
1251	1	1	0	1	1	0	1
1252	1	1	1	0	1	1	0
1253	0	1	1	0	0	0	1
1254	1	1	0	0	1	0	1
1255	1	0	0	1	0	0	1
1256	1	0	0	1	1	0	1
1257	1	1	0	1	1	0	1
1258	1	1	0	1	1	0	1
1259	1	1	0	1	1	1	1
1260	1	1	0	1	1	0	1
1261	0	1	1	0	1	0	1
1262	0	1	1	0	1	0	0
1263	1	1	0	1	1	0	0
1264	0	1	1	1	1	0	1
1265	0	1	1	1	1	0	0
1266	0	1	1	0	0	0	0
1267	1	0	0	0	1	0	1
1268	1	1	0	1	1	0	1
1269	1	1	0	0	1	0	0
1270	1	1	0	0	1	0	1
1271	0	1	1	0	1	0	1
1272	1	0	0	0	1	0	1
1273	1	1	0	1	1	1	0
1274	1	1	0	1	1	0	1
1275	1	1	0	1	1	0	1
1276	1	0	1	0	0	0	1
1277	1	0	1	0	0	0	0
1278	1	1	0	1	1	1	0
1279	0	0	1	0	1	0	1
1280	0	1	1	1	1	0	1
1281	1	1	0	0	1	0	1
1282	1	1	0	0	1	0	0
1283	1	1	0	1	1	1	1
1284	1	1	0	0	1	1	0
1285	0	1	1	0	0	1	0
1286	1	1	0	1	1	0	1
1287	1	1	0	1	0	0	0
1288	1	1	0	0	1	1	0
1289	0	1	1	0	1	0	0
1290	0	1	0	0	1	0	1
1291	0	0	1	0	1	1	0
1292	1	0	0	1	0	0	1
1293	1	1	0	1	0	1	0
1294	1	1	0	1	1	0	0
1295	1	0	1	0	1	0	1
1296	1	1	0	0	1	1	0
1297	0	1	0	1	1	0	0
1298	1	1	0	0	0	1	0
1299	1	1	0	0	1	0	1
1300	1	1	0	1	1	0	0
1301	1	1	0	1	1	0	0
1302	1	1	0	1	1	0	1
1303	1	1	0	1	1	0	1
1304	1	0	1	0	1	1	0
1305	1	1	0	1	0	0	1
1306	1	0	0	1	1	1	0
1307	1	1	0	0	0	0	0
1308	1	0	1	0	1	1	0
1309	0	1	1	0	1	0	1
1310	1	0	0	1	1	0	0
1311	1	1	0	0	1	0	1
1312	1	1	0	1	1	0	1
1313	1	1	0	0	1	0	1
1314	1	1	0	1	1	0	1
1315	1	1	0	0	1	1	0
1316	0	1	1	0	0	0	0
1317	1	1	0	0	1	1	0
1318	0	1	1	0	0	0	0
1319	1	1	0	1	1	0	1
1320	1	1	0	1	1	0	0
1321	1	1	0	1	0	0	1
1322	1	1	1	0	1	0	0
1323	1	1	0	0	1	1	0
1324	1	1	0	0	1	0	0
1325	1	1	0	0	1	0	1
1326	0	1	1	0	1	0	0
1327	1	1	0	1	1	0	1
1328	1	0	0	1	0	0	1
1329	1	1	0	0	1	0	0
1330	1	0	1	0	1	0	1
1331	1	0	1	0	1	0	1
1332	1	1	0	1	0	0	1
1333	1	1	0	1	0	0	0
1334	1	1	0	0	1	0	1
1335	1	1	0	1	0	0	1
1336	1	0	1	0	1	0	1
1337	1	1	1	0	1	1	0
1338	0	1	1	0	1	0	1
1339	1	1	1	0	1	0	0
1340	0	1	1	0	0	0	1
1341	0	1	1	0	0	0	1
1342	1	1	0	0	1	0	1
1343	1	1	0	1	1	0	1
1344	1	1	0	1	1	1	0
1345	1	1	0	0	1	0	1
1346	1	1	0	1	1	0	1
1347	1	1	0	1	0	0	1
1348	1	1	0	1	1	0	1
1349	1	1	0	0	0	0	1
1350	0	1	1	0	1	0	1
1351	1	1	0	0	1	1	0
1352	0	1	1	1	1	0	1
1353	1	1	1	0	1	1	0
1354	1	1	0	0	1	1	0
1355	1	0	0	0	1	1	0
1356	1	0	1	0	1	0	1
1357	0	1	1	0	1	0	1
1358	1	1	0	1	1	0	1
1359	1	0	0	1	1	0	1
1360	0	1	1	0	1	0	1
1361	1	1	0	0	1	0	1
1362	0	0	0	0	1	0	0
1363	0	1	1	0	1	1	0
1364	1	1	0	0	1	1	0
1365	1	1	0	1	1	0	1
1366	1	0	0	0	0	1	0
1367	0	1	1	0	1	0	1
1368	1	1	0	1	1	0	1
1369	1	1	0	0	0	0	1
1370	1	1	0	1	1	0	1
1371	0	1	1	0	1	0	1
1372	1	1	0	1	1	0	1
1373	0	1	1	0	1	0	0
1374	1	1	0	1	1	0	1
1375	1	1	0	0	1	0	1
1376	1	0	0	1	1	0	1
1377	1	1	0	0	1	0	1
1378	1	1	0	0	1	1	0
1379	1	0	1	0	0	1	0
1380	1	1	0	0	1	0	1
1381	1	0	0	1	1	0	1
1382	1	1	0	1	0	0	0
1383	1	0	1	0	1	0	1
1384	1	1	0	1	1	0	1
1385	1	0	0	0	1	1	0
1386	1	0	1	0	1	1	0
1387	0	1	1	1	1	0	1
1388	0	1	1	0	0	0	1
1389	1	1	0	1	1	0	1
1390	1	1	0	1	0	1	1
1391	1	0	0	0	0	1	0
1392	1	1	0	0	0	0	1
1393	1	1	0	1	1	0	1
1394	1	1	0	0	1	0	1
1395	1	1	1	0	1	1	0
1396	1	1	0	0	1	0	1
1397	1	0	0	1	1	1	0
1398	1	1	1	0	1	0	1
1399	0	1	1	0	0	1	0
1400	0	1	1	0	1	0	1
1401	1	1	0	0	1	0	1
1402	1	0	1	0	1	0	0
1403	1	1	0	1	1	0	1
1404	1	1	0	1	1	0	1
1405	1	0	1	1	0	0	1
1406	1	1	0	1	1	0	0
1407	1	1	0	0	1	0	1
1408	1	1	0	1	1	1	0
1409	0	1	1	0	1	0	0
1410	1	0	1	0	1	1	1
1411	0	1	0	0	1	1	0
1412	1	1	0	1	1	1	0
1413	1	0	1	0	1	0	0
1414	0	0	1	0	0	0	1
1415	1	1	0	0	1	0	1
1416	0	1	1	0	1	0	1
1417	1	1	0	1	1	1	0
1418	1	1	0	0	1	0	1
1419	1	0	1	0	1	0	1
1420	1	1	0	1	1	0	1
1421	1	1	0	1	1	0	1
1422	0	1	1	0	0	0	1
1423	1	1	0	0	1	0	1
1424	0	0	1	0	1	0	1
1425	1	1	0	1	1	1	0
1426	1	1	0	1	1	0	1
1427	1	1	0	1	1	0	1
1428	1	1	0	1	1	0	0
1429	1	1	0	1	1	1	0
1430	1	1	0	1	1	0	1
1431	1	1	0	0	1	0	1
1432	1	1	0	1	1	1	0
1433	1	0	0	0	1	0	1
1434	1	0	0	1	0	0	1
1435	1	1	0	1	1	0	1
1436	1	1	0	0	1	1	0
1437	1	0	1	0	1	0	1
1438	1	1	0	1	1	0	1
1439	1	1	0	1	1	1	0
1440	1	1	0	1	1	1	0
1441	1	1	0	1	1	0	1
1442	1	1	0	1	1	0	0
1443	1	1	1	0	0	0	1
1444	1	1	1	0	1	0	1
1445	0	1	1	0	1	0	0
1446	1	1	0	1	1	1	0
1447	1	1	0	1	1	0	1
1448	1	1	0	1	0	0	0
1449	0	1	1	0	1	1	0
1450	1	1	0	0	1	0	1
1451	0	1	1	0	1	0	1
1452	1	1	0	0	0	1	1
1453	0	1	1	0	1	1	0
1454	0	1	1	0	1	1	0
1455	1	1	0	0	1	0	1
1456	1	1	0	0	1	0	1
1457	0	0	1	1	1	1	0
1458	0	1	1	0	1	0	1
1459	0	0	1	0	0	0	1
1460	1	0	1	0	1	0	0
1461	1	1	0	0	1	0	1
1462	1	1	0	0	1	0	1
1463	1	1	0	1	1	0	1
1464	1	1	0	1	1	0	1
1465	1	1	0	1	1	1	0
1466	1	1	0	1	1	0	1
1467	1	1	0	1	1	0	1
1468	1	0	0	1	1	0	1
1469	1	1	0	0	1	1	0
1470	1	1	1	1	1	0	1
1471	1	1	0	0	1	0	1
1472	1	0	1	0	1	0	1
1473	1	1	0	0	0	0	1
1474	1	0	1	1	1	0	1
1475	1	1	0	0	1	0	1
1476	0	1	1	0	1	0	0
1477	1	1	1	0	0	1	0
1478	1	1	0	1	1	0	1
1479	1	1	0	1	1	0	0
1480	1	0	1	0	0	0	1
1481	1	1	0	1	0	1	0
1482	1	0	1	0	1	1	0
1483	0	1	1	0	0	0	1
1484	1	0	1	1	1	1	0
1485	1	1	0	1	1	0	1
1486	1	1	0	1	1	1	0
1487	1	1	0	0	1	0	1
1488	1	1	0	0	1	0	1
1489	1	1	0	1	1	1	0
1490	0	0	1	0	1	0	1
1491	1	1	0	0	1	0	1
1492	1	0	0	0	1	0	0
1493	1	1	1	0	1	0	1
1494	0	0	1	1	0	1	0
1495	1	1	0	1	1	1	0
1496	1	1	0	1	1	0	1
1497	1	1	0	0	1	0	1
1498	1	1	0	1	0	1	0
1499	1	1	0	0	1	0	1
1500	1	1	0	0	1	1	0
1501	1	1	0	1	1	1	0
1502	1	1	0	1	1	0	1
1503	1	0	0	1	1	0	1
1504	1	1	1	0	1	0	0
1505	1	1	0	0	1	1	0
1506	1	1	0	0	1	0	0
1507	1	1	0	1	1	0	1
1508	0	1	1	0	1	0	1
1509	1	1	0	0	1	0	1
1510	0	1	0	1	1	0	1
1511	1	1	0	0	1	1	0
1512	1	0	1	1	1	0	0
1513	1	1	0	0	1	0	0
1514	1	1	0	1	0	0	1
1515	0	1	1	0	0	1	0
1516	0	1	1	0	1	0	1
1517	1	1	0	1	1	1	0
1518	0	1	1	0	1	0	1
1519	1	1	0	0	1	0	1
1520	1	1	0	1	1	0	1
1521	1	1	0	0	1	0	0
1522	1	1	0	1	1	0	0
1523	1	1	0	0	1	0	1
1524	1	0	0	1	1	0	0
1525	1	1	0	0	1	0	1
1526	1	0	0	1	1	0	1
1527	1	1	0	0	1	0	0
1528	1	1	0	0	0	0	1
1529	0	1	1	0	0	0	1
1530	0	0	1	0	1	1	0
1531	0	0	0	1	0	1	0
1532	1	1	0	1	1	0	1
1533	1	0	1	0	1	0	1
1534	1	1	0	0	0	1	0
1535	1	0	1	0	1	1	0
1536	0	1	1	1	0	0	0
1537	1	1	0	1	1	0	1
1538	1	1	0	1	1	0	1
1539	1	1	0	1	1	0	1
1540	0	1	1	0	1	0	1
1541	1	1	0	0	1	0	0
1542	1	1	0	0	1	1	0
1543	1	1	1	0	1	0	1
1544	1	1	0	1	1	1	0
1545	1	0	0	1	1	1	0
1546	1	1	0	1	1	1	0
1547	1	1	0	1	1	1	0
1548	1	1	0	1	1	0	1
1549	1	0	0	0	1	0	1
1550	0	1	1	0	1	0	1
1551	1	1	0	1	1	1	0
1552	1	0	1	0	0	0	1
1553	1	1	0	0	1	1	0
1554	1	1	0	1	1	0	1
1555	1	0	1	0	1	0	1
1556	1	1	0	1	1	0	1
1557	1	1	0	1	1	0	1
1558	1	1	1	0	1	1	0
1559	1	0	1	1	1	0	0
1560	0	1	1	0	0	0	0
1561	1	1	0	1	1	0	1
1562	1	0	0	1	1	0	1
1563	1	1	0	1	1	1	0
1564	0	1	1	0	1	0	1
1565	1	1	0	1	1	1	0
1566	1	1	0	0	1	1	0
1567	1	1	0	1	0	1	0
1568	0	1	1	0	1	0	1
1569	0	1	0	1	1	0	0
1570	1	1	0	0	1	1	0
1571	0	1	0	1	1	0	1
1572	1	0	1	0	1	0	1
1573	1	1	0	1	1	0	0
1574	1	1	0	1	1	1	1
1575	1	0	1	0	1	0	1
1576	0	1	0	0	1	1	0
1577	1	0	0	0	1	0	1
1578	1	1	0	0	1	1	1
1579	1	1	1	0	0	0	1
1580	0	0	1	0	1	0	1
1581	0	1	1	0	0	0	0
1582	1	1	0	1	1	1	0
1583	1	1	0	1	1	0	1
1584	1	1	0	0	1	0	1
1585	1	1	0	1	1	1	0
1586	1	0	1	0	1	1	0
1587	1	0	1	0	0	1	0
1588	0	1	1	0	1	0	1
1589	1	1	0	0	1	1	0
1590	1	1	0	0	1	0	1
1591	1	1	0	1	1	0	1
1592	1	0	0	1	1	0	1
1593	1	0	1	0	0	1	0
1594	1	0	1	0	1	0	1
1595	1	1	0	1	1	0	0
1596	1	0	1	0	1	0	0
1597	1	1	0	1	1	0	1
1598	1	1	0	0	1	0	0
1599	1	0	0	1	1	0	1
1600	1	1	0	0	1	0	1
1601	1	1	0	1	1	1	0
1602	1	1	0	1	1	1	0
1603	0	1	1	0	1	0	1
1604	1	0	0	1	1	1	0
1605	1	1	0	1	1	0	0
1606	0	1	0	1	1	1	0
1607	1	1	0	1	1	0	1
1608	1	1	0	1	1	1	0
1609	0	1	1	0	0	1	0
1610	1	1	0	1	1	0	1
1611	1	0	0	1	1	0	1
1612	1	1	0	0	1	0	1
1613	1	0	1	0	1	1	0
1614	1	0	0	1	1	0	1
1615	0	1	0	1	1	0	1
1616	1	1	0	1	1	0	1
1617	1	1	0	1	1	0	1
1618	1	1	0	0	1	0	1
1619	1	0	0	1	1	1	0
1620	1	1	0	1	1	0	1
1621	0	1	1	0	0	0	1
1622	0	1	0	0	1	0	1
1623	1	1	0	0	1	0	1
1624	1	1	0	1	1	0	1
1625	1	1	0	1	1	0	1
1626	1	1	0	1	1	0	0
1627	1	1	0	1	1	0	1
1628	1	0	1	0	1	0	1
1629	1	0	0	1	1	1	0
1630	1	1	0	0	1	0	1
1631	1	0	1	1	0	0	1
1632	1	1	0	1	0	0	1
1633	1	1	0	1	1	0	1
1634	1	0	0	1	1	0	1
1635	1	1	0	0	1	0	1
1636	1	1	0	0	1	1	0
1637	1	1	0	0	1	1	0
1638	1	1	0	1	1	0	0
1639	1	1	0	1	1	0	1
1640	1	0	1	0	1	0	1
1641	0	1	1	0	0	1	0
1642	1	1	0	1	1	0	1
1643	1	1	0	0	1	1	0
1644	1	1	0	1	1	0	1
1645	0	1	1	0	0	1	0
1646	0	1	1	0	1	0	1
1647	1	1	1	0	1	0	1
1648	1	1	0	0	1	0	1
1649	1	1	1	0	1	1	1
1650	1	0	1	0	1	0	1
1651	1	1	0	1	1	0	1
1652	0	1	1	1	0	0	1
1653	1	1	0	0	1	1	1
1654	1	1	0	1	1	0	1
1655	1	1	0	0	1	0	1
1656	1	1	0	1	1	0	1
1657	1	0	1	0	0	0	1
1658	0	1	0	1	1	0	1
1659	1	1	0	0	1	0	0
1660	1	0	0	1	1	0	1
1661	1	0	0	1	1	0	1
1662	1	1	0	0	1	1	0
1663	1	1	0	0	1	0	0
1664	1	1	0	1	1	0	1
1665	1	1	0	1	0	0	1
1666	0	1	1	1	1	1	0
1667	0	1	0	1	1	0	1
1668	1	0	1	0	0	1	0
1669	1	1	0	0	1	0	1
1670	0	1	0	1	1	1	0
1671	1	1	0	1	1	1	0
1672	1	1	1	0	0	0	1
1673	1	1	0	1	1	0	1
1674	1	1	0	1	1	0	0
1675	1	1	0	0	1	0	1
1676	1	1	0	1	1	0	0
1677	1	1	0	0	1	0	1
1678	1	1	0	1	1	0	0
1679	1	1	0	1	1	0	1
1680	1	1	0	1	1	1	0
1681	1	1	0	0	1	1	0
1682	1	1	0	0	1	0	1
1683	1	0	1	1	1	0	1
1684	0	1	1	0	1	1	1
1685	1	1	0	0	1	0	1
1686	1	1	0	1	1	0	1
1687	1	1	0	1	1	0	1
1688	1	1	0	1	1	0	1
1689	1	1	0	1	1	0	1
1690	1	1	0	0	1	0	1
1691	1	1	0	0	1	0	1
1692	0	1	1	0	0	1	0
1693	1	1	1	0	1	1	0
1694	0	1	1	0	1	0	1
1695	1	1	0	1	1	0	1
1696	0	1	1	0	1	0	1
1697	1	0	1	0	1	1	0
1698	1	1	0	1	1	1	0
1699	1	1	0	1	1	0	1
